parkinglot_id,parkinglot_name,latitude,longitude,parkinglot_div,parkinglot_type,parkinglot_num,parkinglot_cost,parkinglot_add,parkinglot_time
16396,안영동 성산3길,36.29126076,127.379877,공영,노상,11,무료,대전광역시 중구 안영동 650,연중 무휴
16397,안영동제1노상,36.29206134,127.379774,공영,노상,21,무료,대전광역시 중구 안영동 650,연중 무휴
16398,안영동제1노상,36.29206134,127.379774,공영,노상,21,무료,대전광역시 중구 안영동 650,연중 무휴
16399,"안영동 창명2길, 4길",36.28657912,127.3795916,공영,노상,14,무료,대전광역시 중구 안영동 694,연중 무휴
16400,"""안영동 창명2길, 4길""",36.28657912,127.3795916,공영,노상,14,무료,대전광역시 중구 안영동 694,연중 무휴
16401,월평2동둔산선사유적지옆,36.3609537,127.3789364,공영,노상,20,유료,대전광역시 서구 월평동281,"주말,공휴일 휴무"
16402,도룡동공영(上),36.3871527,127.3788896,공영,노외,100,유료,대전광역시 유성구 도룡동 385-1,"일요일,공휴일 휴무"
16403,도룡동 임시공영,36.38480862,127.3780802,공영,노외,23,무료,대전광역시 유성구 도룡동 393-14,연중 무휴
16404,둔지미5.6길,36.35486894,127.3778061,공영,노상,92,유료,대전광역시 서구 둔산동1001,"주말,공휴일 휴무"
16405,갈마2동큰마을네거리주변,36.34765243,127.376635,공영,노상,46,유료,대전광역시 서구 갈마동1435,"주말,공휴일 휴무"
16406,옥산면 오산리 719,36.66430352,127.3752325,공영,노외,7,무료,충청북도 청주시 흥덕구 옥산면 오산리 719,연중 무휴
16407,신성동 한울(아)옆,36.38362103,127.3751723,공영,노상,27,무료,대전광역시 유성구 신성동 106 주변,연중 무휴
16408,둔지미길(향촌@~파랑새@),36.35638936,127.3746137,공영,노상,143,유료,대전광역시 서구 둔산동957,"주말,공휴일 휴무"
16433,궁동공영 주변,36.36097548,127.3517726,공영,노상,5,무료,대전광역시 유성구 궁동 428-2 봉암공원~궁동공영입구,연중 무휴
16434,궁동공영,36.36097548,127.3517726,공영,노외,194,유료,대전광역시 유성구 궁동 428-2,연중 무휴
16435,숯골원냉면 주변,36.39006306,127.3500846,공영,노상,10,무료,대전광역시 유성구 신성동 136-4일원,연중 무휴
16436,신성동 제1공영,36.39036034,127.3495063,공영,노외,42,무료,대전광역시 유성구 신성동 137-2외4필지,연중 무휴
16437,주막공원~숯골길,36.38882422,127.3484517,공영,노상,57,무료,대전광역시 유성구 신성동 466,연중 무휴
16438,신성동 제2공영,36.38882422,127.3484517,공영,노외,70,무료,대전광역시 유성구 신성동 211-2외7필지,연중 무휴
16439,럭키하나아파트 주변,36.38644988,127.3480577,공영,노상,15,무료,대전광역시 유성구 신성동 206일원,연중 무휴
16440,계룡스파텔 옆,36.35512923,127.3478826,공영,노상,33,유료,대전광역시 유성구 봉명동 539-1,"주말,공휴일 휴무"
16441,유성호텔 앞,36.35512923,127.3478826,공영,노상,20,유료,대전광역시 유성구 봉명동 528,"주말,공휴일 휴무"
16442,계룡스파텔 앞,36.35512923,127.3478826,공영,노상,60,무료,대전광역시 유성구 봉명동 539-1,연중 무휴
16443,1001안경원~버스정류장 인근,36.36270374,127.3475241,공영,노상,68,무료,대전광역시 유성구 궁동 413-1~404-10,연중 무휴
16444,봉명동 시외버스임시대기소,36.3491977,127.3472591,공영,노외,42,무료,대전광역시 유성구 봉명동 1017-7,연중 무휴
16445,신성동 주민센터앞 임시공영,36.3886731,127.347118,공영,노외,42,무료,대전광역시 유성구 하기동 4-1외7필지,연중 무휴
16446,신성동 첨단주유소~신성삼거리,36.38728262,127.3467997,공영,노상,48,무료,대전광역시 유성구 신성동 160-1일원(시간제주차),연중 무휴
16447,곤지암 주차장,37.352032,127.346046,공영,노외,99,무료,경기도 광주시 곤지암읍 곤지암리 555,연중 무휴
16448,벌교보건지소주차장,34.850903,127.3455,공영,부설,11,무료,전라남도 보성군 벌교읍 회정리 609-6,연중 무휴
16449,벌교역광장주차장,34.842161,127.345499,공영,노외,16,무료,전라남도 보성군 벌교읍 벌교리 890-1,연중 무휴
16450,곤지암도서관주차장,37.3486787,127.3454142,공영,부설,5,무료,경기도 광주시 곤지암읍 곤지암리 460-3,연중 무휴
16451,보성군립노인전문병원주차장,34.833569,127.345179,공영,부설,20,무료,전라남도 보성군 벌교읍 장좌리 552,연중 무휴
16452,동면사무소주차장,36.7761603,127.3441813,공영,부설,23,무료,충청남도 천안시 동남구 동면 화계리 181-1,연중 무휴
16453,동면사무소주차장,36.7761603,127.3441813,공영,부설,23,무료,충청남도 천안시 동남구 동면 화계리 181-1,연중 무휴
16454,벌교신협앞노상주차장,34.844807,127.343466,공영,노상,15,무료,전라남도 보성군 벌교읍 벌교리 623-7,연중 무휴
16455,태백산맥문학거리주차장,34.842797,127.343111,공영,노외,26,무료,전라남도 보성군 벌교읍 벌교리 630-1,연중 무휴
16456,유성우체국 앞,36.35583888,127.3430594,공영,노상,21,유료,대전광역시 유성구 봉명동 536-8~538-7,"주말,공휴일 휴무"
16457,신현사거리주차장,34.844839,127.343044,공영,노외,38,무료,전라남도 보성군 벌교읍 벌교리 641-24,연중 무휴
16458,벌교천1길노상주차장,34.847431,127.342872,공영,노상,38,무료,전라남도 보성군 벌교읍 벌교리 898,연중 무휴
16459,보성벌교농민상담소주차장,34.845697,127.342704,공영,부설,6,무료,전라남도 보성군 벌교읍 벌교리 512-16,연중 무휴
16460,벌교초등학교옆노상주차장,34.84413,127.342075,공영,노상,8,무료,전라남도 보성군 벌교읍 벌교리 637,연중 무휴
16461,한국시스템공학센터울타리,36.36836824,127.3420001,공영,노상,19,무료,대전광역시 유성구 어은동 52,연중 무휴
16462,"""장명교~경원장, 파라곤모텔앞""",36.35713613,127.3419554,공영,노상,34,무료,대전광역시 유성구 봉명동 535-2 장명교옆,연중 무휴
16463,청주해장국 앞,36.3560661,127.3417591,공영,노상,9,유료,대전광역시 유성구 봉명동 535-7~535-8,"주말,공휴일 휴무"
16464,벌교읍사무소주차장,34.847218,127.341636,공영,부설,68,무료,전라남도 보성군 벌교읍 벌교리 602-2,연중 무휴
16465,궁동 457-1일원,36.36189322,127.3410849,공영,노상,38,무료,대전광역시 유성구 궁동 457-3일원,연중 무휴
16466,봉명동 임시공영(2),36.34564684,127.3410808,공영,노외,54,무료,대전광역시 유성구 봉명동 1048,연중 무휴
16467,봉명동 임시공영(1),36.34600069,127.3408729,공영,노외,36,무료,대전광역시 유성구 봉명동 1034,연중 무휴
16468,아드리아호텔 앞,36.35600753,127.3408096,공영,노상,26,유료,대전광역시 유성구 봉명동 442-4~442-19,"주말,공휴일 휴무"
16469,성원상떼빌 주변,36.35834166,127.3401468,공영,노상,45,무료,대전광역시 유성구 장대동 376-2일원,연중 무휴
16470,벌교종합사회복지관주차장,34.848278,127.339784,공영,부설,13,무료,전라남도 보성군 벌교읍 벌교리 9,연중 무휴
16471,부용산오리길주차장,34.848058,127.339465,공영,노외,13,무료,전라남도 보성군 벌교읍 벌교리 405-10,연중 무휴
16472,학사마을 주변,36.36465589,127.3393008,공영,노상,118,무료,대전광역시 유성구 장대동 317-3일원,연중 무휴
16473,장대동 364일원,36.35972365,127.338388,공영,노상,53,무료,대전광역시 유성구 장대동 364일원,연중 무휴
16474,장대동 임시공영,36.36212765,127.3359516,공영,노외,14,무료,대전광역시 유성구 장대동 330-8,연중 무휴
16475,농촌공사 주변,36.36615774,127.3359377,공영,노상,74,무료,대전광역시 유성구 장대동 24-2일원,연중 무휴
16476,월드컵패밀리타운 주변,36.3645249,127.3359084,공영,노상,40,무료,대전광역시 유성구 장대동 323-2일원,연중 무휴
16477,유성고등학교 주변,36.34921892,127.3347732,공영,노상,16,무료,대전광역시 유성구 구암동 611-31일원,연중 무휴
16478,장대동공영주차장주변,36.36000152,127.3318512,공영,노상,36,무료,대전광역시 유성구 장대동 263-4일원,연중 무휴
16479,장대동공영,36.36000152,127.3318512,공영,노외,149,무료,대전광역시 유성구 장대동 263-2,연중 무휴
16480,구암동 임시공영(1),36.35117097,127.3315018,공영,노외,25,무료,대전광역시 유성구 구암동 624-27,연중 무휴
16481,유성장로교회앞,36.35454181,127.3313423,공영,노상,42,무료,대전광역시 유성구 구암동 80-3~586-9,연중 무휴
16482,도척면주차장,37.31185,127.331136,공영,부설,130,무료,경기도 광주시 도척면 노곡리58-14,연중 무휴
16483,구암동 임시공영(2),36.35084849,127.3308008,공영,노외,31,무료,대전광역시 유성구 구암동 623-9,연중 무휴
16484,오수시장 주차장,35.53973,127.328258,공영,노상,90,무료,전라북도 임실군 오수면 오수리 348-32,연중 무휴
16485,유성IC만남의광장,36.36341818,127.3281532,공영,노상,158,무료,대전광역시 유성구 장대동 240-43,연중 무휴
16486,연동면1,36.5578303,127.3257072,공영,노상,10,무료,세종특별자치시 연동면 내판리 20-1,연중 무휴
16487,죽동공영,36.38194239,127.322975,공영,노외,65,무료,대전광역시 유성구 죽동 598,연중 무휴
16488,대정동 임시공영,36.31341838,127.3210798,공영,노외,60,무료,대전광역시 유성구 대정동 312-3,연중 무휴
16489,진잠우체국옆,36.30105684,127.3200761,공영,노상,18,무료,대전광역시 유성구 원내동 92-14 세븐일레븐~신대산식당,연중 무휴
16490,진잠우체국 앞,36.30047715,127.3198244,공영,노상,25,무료,대전광역시 유성구 원내동 93-12 일원(진잠우체국~진잠도서관),연중 무휴
16491,일동장터 주차장,37.959791,127.319774,공영,노외,340,무료,경기도 포천시 일동면 기산리 94-36,연중 무휴
16492,일동장터 주차장,37.959791,127.319774,공영,노외,340,무료,경기도 포천시 일동면 기산리 94-36,연중 무휴
16493,사리재5길 주차장,37.955064,127.319767,공영,노외,24,무료,경기도 포천시 일동면 기산리 87-1,연중 무휴
16494,사리재5길 주차장,37.955064,127.319767,공영,노외,24,무료,경기도 포천시 일동면 기산리 87-1,연중 무휴
16495,동원수산 앞,36.36729454,127.319692,공영,노상,64,무료,대전광역시 유성구 노은동 594일원,연중 무휴
16496,원내동공영,36.29832271,127.3193791,공영,노외,127,유료,대전광역시 유성구 원내동 341-6,연중 무휴
16497,일동면5,37.95958757,127.3190596,공영,노상,26,유료,경기도 포천시 일동면 82-84,"주말,공휴일 휴무"
16498,일동면4,37.95854393,127.3185271,공영,노상,23,유료,경기도 포천시 일동면 82-44,"주말,공휴일 휴무"
16499,청계천 복개주차장,37.955312,127.318491,공영,노외,181,무료,경기도 포천시 일동면 기산리 286-9,연중 무휴
16409,옥산면 오산리 재래시장,36.6650548,127.3735941,공영,노외,24,무료,충청북도 청주시 흥덕구 옥산면 오산리 211-35,연중 무휴
16410,옥산면 오산리 재래시장,36.6650548,127.3735941,공영,노외,24,무료,충청북도 청주시 흥덕구 옥산면 오산리 211-35,연중 무휴
16411,옥산면 오산리 204-1,36.66496153,127.3734505,공영,노외,24,무료,충청북도 청주시 흥덕구 옥산면 오산리 204-1,연중 무휴
16412,옥산면 오산리 560,36.65897921,127.3696099,공영,노외,14,무료,충청북도 청주시 흥덕구 옥산면 오산리 560,연중 무휴
16413,부강면3,36.52814248,127.3691606,공영,노외,19,무료,세종특별자치시 부강면 부강리 475-3,연중 무휴
16414,부강면2,36.5285002,127.3688809,공영,노외,16,무료,세종특별자치시 부강면 부강리 475-1,연중 무휴
16415,부강면4,36.5284861,127.3687781,공영,노외,9,무료,세종특별자치시 부강면 부강리 478-5,연중 무휴
16416,부강면1,36.52886109,127.3687397,공영,노외,7,무료,세종특별자치시 부강면 부강리 464-21,연중 무휴
16417,옥산면 오산리 366-2,36.66006791,127.3684026,공영,노외,16,무료,충청북도 청주시 흥덕구 옥산면 오산리 366-2,연중 무휴
16418,옥산면 오산리 730,36.65674477,127.3683286,공영,노외,22,무료,충청북도 청주시 흥덕구 옥산면 오산리 730,연중 무휴
16419,월평길(월평초~월평중),36.35664945,127.3674712,공영,노상,126,유료,대전광역시 서구 월평동663,"주말,공휴일 휴무"
16420,대전일보~월평타운앞,36.35341962,127.3639444,공영,노상,64,유료,대전광역시 서구 갈마동274-7,"주말,공휴일 휴무"
16421,월평1동이마트주변,36.35770151,127.3629215,공영,노상,48,유료,대전광역시 서구 월평동510,"주말,공휴일 휴무"
16422,벌교스포츠센터주차장,34.839872,127.361372,공영,부설,172,무료,전라남도 보성군 벌교읍 장양리 1431-1,연중 무휴
16423,벌교생태공원주차장,34.839346,127.36119,공영,부설,174,무료,전라남도 보성군 벌교읍 장양리 1431-4,연중 무휴
16424,대전일보~월평타운구간,36.35318043,127.3608016,공영,노상,45,유료,대전광역시 서구 월평1동29-3,"주말,공휴일 휴무"
16425,곤지암읍사무소 주차장,38.25473,127.35695,공영,부설,88,무료,경기도 광주시 곤지암읍 곤지암리 135-3,연중 무휴
16426,유성구청 뒤,36.36259732,127.356727,공영,노상,28,무료,대전광역시 유성구 어은동 109,연중 무휴
16427,유성구청~어은공원,36.36259732,127.356727,공영,노상,22,무료,대전광역시 유성구 어은동 109~108,연중 무휴
16428,벌교대교옆노외주차장,34.839975,127.356259,공영,노외,11,무료,전라남도 보성군 벌교읍 회정리 721,연중 무휴
16429,도시철도공사주변,36.3482842,127.3527003,공영,노상,116,유료,대전광역시 서구 월평동160-20,"주말,공휴일 휴무"
16430,신성동애경기술원전면,36.39195974,127.3523268,공영,노상,69,무료,대전광역시 유성구 신성동 217-2일원,연중 무휴
16431,태백산맥문학관주차장,34.849203,127.352218,공영,부설,28,무료,전라남도 보성군 벌교읍 회정리 357-2,연중 무휴
16432,상수도사업본부 유성사업소 주변,36.35873236,127.3521101,공영,노상,20,무료,대전광역시 유성구 봉명동 665-6일원,연중 무휴
16500,청계천 복개주차장,37.955312,127.318491,공영,노외,181,무료,경기도 포천시 일동면 기산리 286-9,연중 무휴
16501,일동면3,37.9575223,127.3178537,공영,노상,22,유료,경기도 포천시 일동면 91-257,"주말,공휴일 휴무"
16502,시가지 노상주차장,37.956908,127.317555,공영,노상,125,유료,경기도 포천시 일동면 기산리 90-148,"주말,공휴일 휴무"
16503,시가지 노상주차장,37.956908,127.317555,공영,노상,125,유료,경기도 포천시 일동면 기산리 90-148,"주말,공휴일 휴무"
16504,일동면2,37.95684213,127.3175048,공영,노상,22,유료,경기도 포천시 일동면 90-150,"주말,공휴일 휴무"
16505,일동면1,37.95623424,127.3170835,공영,노상,32,유료,경기도 포천시 일동면 90-178,"주말,공휴일 휴무"
16506,유관순생가주차장,36.7571481,127.3167796,공영,부설,36,무료,충청남도 천안시 동남구 병천면 용두리 305,연중 무휴
16507,유관순생가주차장,36.7571481,127.3167796,공영,부설,36,무료,충청남도 천안시 동남구 병천면 용두리 305,연중 무휴
16508,원내동공영,36.2995232,127.3166275,공영,노외,34,무료,대전광역시 유성구원내동 213-5~6,연중 무휴
16509,카운티스 앞,36.37013133,127.3156653,공영,노상,52,무료,대전광역시 유성구 노은동 572일원,연중 무휴
16510,조병옥박사생가주차장,36.7516571,127.3147218,공영,부설,6,무료,충청남도 천안시 동남구 병천면 용두리 261-6,연중 무휴
16511,조병옥박사생가주차장,36.7516571,127.3147218,공영,부설,6,무료,충청남도 천안시 동남구 병천면 용두리 261-6,연중 무휴
16512,반석동공영,36.39207939,127.3146349,공영,노외,30,무료,대전광역시 유성구 반석동 641,연중 무휴
16513,교촌동공영,36.30231872,127.314559,공영,노외,23,무료,대전광역시 유성구 교촌동 636-1,연중 무휴
16514,청계천 둔치주차장,37.958434,127.314273,공영,노외,59,무료,경기도 포천시 일동면 기산리 96-48,연중 무휴
16515,청계천 둔치주차장,37.958434,127.314273,공영,노외,59,무료,경기도 포천시 일동면 기산리 96-48,연중 무휴
16516,반석동공영주변,36.38956867,127.3139739,공영,노상,46,무료,대전광역시 유성구 반석동 641 반석동공영~행복한교회,연중 무휴
16517,수통골 주차장,36.3277111,127.3115516,공영,노외,65,무료,"""대전광역시 유성구 계산동 667-1,2""",연중 무휴
16518,신철원농협옆,38.1460556,127.3106869,공영,노외,57,무료,강원도 철원군 갈말읍 신철원리600-19,연중 무휴
16519,신철원시장,38.1440773,127.3099661,공영,노외,108,무료,강원도 철원군 갈말읍 신철원리718,연중 무휴
16520,화도 제6공영,37.65236079,127.3085481,공영,노외,37,유료,경기도 남양주시 마석우리 291-2,"일요일,공휴일 휴무"
16521,화도 제6공영,37.6523608,127.3085481,공영,노외,37,유료,경기도 남양주시 화도읍 마석우리 291-2,"일요일,공휴일 휴무"
16522,화도 제3공영,37.65293898,127.3079476,공영,노외,31,유료,경기도 남양주시 마석우리 222-2,"일요일,공휴일 휴무"
16523,화도 제3공영,37.652939,127.3079476,공영,노외,29,유료,경기도 남양주시 화도읍 마석우리 222-2,"일요일,공휴일 휴무"
16524,곡성군로즈홀주차장,35.278109,127.307473,공영,부설,66,무료,전라남도 곡성군 오곡면 오지리 770-18,연중 무휴
16525,유관순사우주차장,36.7596383,127.3074615,공영,부설,67,무료,충청남도 천안시 동남구 병천면 탑원리 269-1,연중 무휴
16526,유관순사우주차장,36.7596383,127.3074615,공영,부설,67,무료,충청남도 천안시 동남구 병천면 탑원리 269-1,연중 무휴
16527,곡성군섬진강기차마을주차장,35.278105,127.307456,공영,부설,571,무료,전라남도 곡성군 오곡면 오지리 770-5,연중 무휴
16528,퇴촌면주차장,37.466883,127.306964,공영,부설,130,무료,경기도 광주시 퇴촌면 327-1,연중 무휴
16529,화도 제4공영,37.6519225,127.306647,공영,노외,55,유료,경기도 남양주시 화도읍 창현리 469-1번지 일원,"일요일,공휴일 휴무"
16530,화도 제4공영,37.65192246,127.306647,공영,노외,60,유료,경기도 남양주시 화도읍 창현리 469-1번지 일원,"일요일,공휴일 휴무"
16531,화도 노상제1,37.65198426,127.3064433,공영,노상,3,무료,경기도 남양주시 창현리 488-10,연중 무휴
16532,화도 노상제4,37.65360778,127.3057655,공영,노상,9,무료,경기도 남양주시 화도읍 마석우리 307-1,연중 무휴
16533,화도 노상제4,37.6536078,127.3057655,공영,노상,9,무료,경기도 남양주시 화도읍 마석우리 307-1,연중 무휴
16534,오송읍 정중리 566,36.60440492,127.3052795,공영,노외,150,무료,충청북도 청주시 흥덕구 오송읍 정중리 566,연중 무휴
16535,경안천습지생태공원,37.4587868,127.3052611,공영,부설,121,무료,경기도 광주시 퇴촌면 정지리 447번지,연중 무휴
16536,명리1,36.60031121,127.304861,공영,노상,17,무료,세종특별자치시 조치원읍 명리 24-1,연중 무휴
16537,화도 노상제2,37.64986796,127.3039643,공영,노상,19,무료,경기도 남양주시 창현리 740,연중 무휴
16538,화도 노상제2,37.649868,127.3039643,공영,노상,19,무료,경기도 남양주시 화도읍 창현리 740,연중 무휴
16539,화도 제7공영,37.651,127.3039,공영,노외,44,무료,경기도 남양주시 화도읍 743번지,연중 무휴
16540,화도 제1공영,37.6531644,127.3029941,공영,노외,111,유료,경기도 남양주시 화도읍 마석우리 334-11번지 일원,"일요일,공휴일 휴무"
16541,화도 제1공영,37.65316444,127.3029941,공영,노외,106,유료,경기도 남양주시 화도읍 마석우리 334-11번지 일원,"일요일,공휴일 휴무"
16542,화도 제5공영,37.65700289,127.3028873,공영,노외,30,유료,경기도 남양주시 화도읍 마석우리 392-3,"일요일,공휴일 휴무"
16543,화도 제5공영,37.6570029,127.3028873,공영,노외,29,유료,경기도 남양주시 화도읍 마석우리 392-3,"일요일,공휴일 휴무"
16544,상리1,36.60186326,127.3026274,공영,노외,90,무료,세종특별자치시 조치원읍 상리 96,연중 무휴
16545,아우내도서관주차장,36.7666911,127.3024046,공영,부설,41,무료,충청남도 천안시 동남구 병천면 병천리 46-5,연중 무휴
16546,아우내도서관주차장,36.7666911,127.3024046,공영,부설,41,무료,충청남도 천안시 동남구 병천면 병천리 46-5,연중 무휴
16547,화도 제2공영,37.6533083,127.3020889,공영,노외,76,유료,경기도 남양주시 화도읍 마석우리 339-12번지 일원,"일요일,공휴일 휴무"
16548,화도 제2공영,37.6533083,127.3020889,공영,노외,88,유료,경기도 남양주시 화도읍 마석우리 339-12번지 일원,"일요일,공휴일 휴무"
16549,화도 노상제3,37.6572322,127.3019862,공영,노상,38,유료,경기도 남양주시 화도읍 마석우리 391,"일요일,공휴일 휴무"
16550,화도 노상제3,37.65723224,127.3019862,공영,노상,40,유료,경기도 남양주시 화도읍 마석우리 391,"일요일,공휴일 휴무"
16551,남종면청사 주차장,37.494151,127.301715,공영,부설,12,무료,경기도 광주시 남종면 분원리 132,연중 무휴
16552,교리1,36.60331743,127.3005989,공영,노상,34,무료,세종특별자치시 조치원읍 교리 27-1,연중 무휴
16553,남리1,36.59458953,127.2996665,공영,노외,45,무료,세종특별자치시 조치원읍 남리 433,연중 무휴
16554,정리1,36.59976229,127.2995837,공영,노외,71,유료,세종특별자치시 조치원읍 정리 33-3,연중 무휴
16555,곡성군기차마을전통시장주차장,35.279748,127.298483,공영,부설,97,무료,전라남도 곡성군 곡성읍 읍내리 208,연중 무휴
16556,병천시장주차장,36.7596001,127.2983114,공영,노외,110,무료,충청남도 천안시 동남구 병천면 병천리 211-1,연중 무휴
16557,병천시장주차장,36.7596001,127.2983114,공영,노외,110,무료,충청남도 천안시 동남구 병천면 병천리 211-1,연중 무휴
16558,원리2,36.60063551,127.2977766,공영,노외,200,유료,세종특별자치시 조치원읍 원리 12-11,연중 무휴
16559,원리1,36.59697708,127.2976999,공영,노상,36,무료,세종특별자치시 조치원읍 원리 154-9,연중 무휴
16560,죽림리1,36.59162125,127.2974782,공영,노상,15,무료,세종특별자치시 조치원읍 죽림리 160-7,연중 무휴
16561,곡성군보건의료원주차장,35.279149,127.297297,공영,부설,68,무료,전라남도 곡성군 곡성읍 읍내리 220,연중 무휴
16562,교리2,36.60667265,127.29653,공영,노상,21,무료,세종특별자치시 조치원읍 교리 140-1,연중 무휴
16563,곡성공영주차장,35.281122,127.294062,공영,노외,20,무료,전라남도 곡성군 곡성읍 읍내리 411-31,연중 무휴
16564,서창리1,36.60800366,127.2932401,공영,노외,12,무료,세종특별자치시 조치원읍 서창리 289-2,연중 무휴
16565,침산리4,36.6041038,127.2931314,공영,노외,15,무료,세종특별자치시 조치원읍 침산리 261-5,연중 무휴
16566,침산리1,36.60508463,127.2929742,공영,노외,21,무료,세종특별자치시 조치원읍 침산리 254-8,연중 무휴
16567,침산리2,36.60508463,127.2929742,공영,노외,10,무료,세종특별자치시 조치원읍 침산리 253-5,연중 무휴
16568,침산리3,36.60446909,127.2926321,공영,노외,22,무료,세종특별자치시 조치원읍 침산리 264-6,연중 무휴
16569,죽림리2,36.5898139,127.2922415,공영,노외,9,무료,세종특별자치시 조치원읍 죽림리 359-4,연중 무휴
16570,신흥리1,36.59250008,127.2919253,공영,노상,78,무료,세종특별자치시 조치원읍 신흥리 123,연중 무휴
16571,침산리5,36.60218323,127.291394,공영,노외,6,무료,세종특별자치시 조치원읍 침산리 272-9,연중 무휴
16572,안성종합터미널,37.01252733,127.2911793,공영,노외,18,무료,경기도 안성시 가사동 181-5,연중 무휴
16573,초월도서관주차장,37.3875586,127.2908077,공영,부설,48,무료,경기도 광주시 초월읍 대쌍령리 253-15,연중 무휴
16574,곡성공영주차장,35.2834583,127.2896668,공영,노외,96,무료,전라남도 곡성군 곡성읍 학정리 661,연중 무휴
16575,침산리6,36.60164302,127.2882313,공영,노외,10,무료,세종특별자치시 조치원읍 침산리 277-13,연중 무휴
16576,초월읍주차장,37.386112,127.287861,공영,부설,88,무료,경기도 광주시 초월읍 대쌍령리 211-2,연중 무휴
16577,임실시장제2주차장,35.615006,127.283924,공영,노상,67,무료,전라북도 임실군 임실읍 이도리 238,연중 무휴
16578,임실시장제1주차장,35.613497,127.283562,공영,노상,53,무료,전라북도 임실군 임실읍 이도리 253-1,연중 무휴
16579,시가지 노상주차장,38.081319,127.282048,공영,노상,224,무료,경기도 포천시 영북면 운천리 340-34,연중 무휴
16580,시가지 노상주차장,38.081319,127.282048,공영,노상,224,무료,경기도 포천시 영북면 운천리 340-34,연중 무휴
16581,수신면사무소주차장,36.7311552,127.2809647,공영,부설,24,무료,충청남도 천안시 동남구 수신면 속창리 126-2,연중 무휴
16582,수신면사무소주차장,36.7311552,127.2809647,공영,부설,24,무료,충청남도 천안시 동남구 수신면 속창리 126-2,연중 무휴
16583,임실무료공영주차장,35.612656,127.279672,공영,노상,64,무료,전라북도 임실군 이도리 651-1,연중 무휴
16584,남파로 2구간(구.혜산로),37.00741459,127.2775427,공영,노상,40,무료,경기도 안성시 봉산동 415-1,연중 무휴
16585,남파로 1구간(구.남파로),37.0099933,127.2768217,공영,노상,128,무료,경기도 안성시 봉남동 53-2,연중 무휴
16586,봉남동,37.00544528,127.2757942,공영,노외,6,무료,경기도 안성시 봉남동 9-3,연중 무휴
16587,중앙로,37.00677329,127.2742934,공영,노상,28,무료,경기도 안성시 영동 581-30,연중 무휴
16588,명륜도로(중앙3-3호선),37.0142166,127.2740727,공영,노외,4,무료,경기도 안성시 명륜동 157-2,연중 무휴
16589,북면사무소주차장,36.8274002,127.2731911,공영,부설,15,무료,충청남도 천안시 동남구 북면 오곡리 399-1,연중 무휴
16590,북면사무소주차장,36.8274002,127.2731911,공영,부설,15,무료,충청남도 천안시 동남구북면 오곡리 399-1,연중 무휴
16591,동본동주차장,37.00771597,127.2718474,공영,부설,87,유료,경기도 안성시 동본동 21번지,연중 무휴
16592,장기로 2구간,37.00399582,127.2712951,공영,노상,151,무료,경기도 안성시 창전동 615,연중 무휴
16593,안성천 둔치,37.00158171,127.2709608,공영,노외,100,무료,경기도 안성시 도기동 544-30,연중 무휴
16594,신시장로,37.00674521,127.2707879,공영,노상,32,유료,경기도 안성시 서인동 13-1번지,"일요일,공휴일 휴무"
16595,서인동주차장,37.00571917,127.2702675,공영,부설,74,유료,경기도 안성시 서인동 47번지,연중 무휴
16596,안성1구간주차장,37.00985577,127.2699561,공영,노상,22,유료,경기도 안성시 연지동 146-3번지,"일요일,공휴일 휴무"
16597,금산동,37.0148844,127.2696479,공영,노외,9,무료,경기도 안성시 금산동 191-2,연중 무휴
16598,안성2구간주차장,37.00638798,127.269371,공영,노상,19,유료,경기도 안성시 서인동 60번지,"일요일,공휴일 휴무"
16599,장기로,37.00513822,127.2681533,공영,노상,34,유료,경기도 안성시 인지동 390-39,"일요일,공휴일 휴무"
16600,석정동주차장,37.00830239,127.2675126,공영,부설,54,유료,경기도 안성시 석정동 11-1번지,연중 무휴
16601,제3산업단지,36.97335987,127.2670996,공영,노외,85,무료,경기도 안성시 서운면 신능리 223,연중 무휴
16602,대학로,37.0106935,127.2660377,공영,노상,155,무료,경기도 안성시 석정동 342,연중 무휴
16603,도기동(임시),37.00369257,127.2658788,공영,노외,96,무료,경기도 안성시 도기동 138,연중 무휴
16604,아양 복개천,37.00524259,127.2657943,공영,노외,81,무료,경기도 안성시 아양동 387번지,연중 무휴
16605,한경대 노외,37.00982933,127.2656528,공영,노외,23,무료,경기도 안성시 석정동 338-3,연중 무휴
16606,송광사주차장,35.0052298,127.2651468,민영,노외,73,유료,전라남도 순천시 송광면 신평리 132-2,연중 무휴
16607,고수1로,37.0163276,127.2649335,공영,노상,35,무료,경기도 안성시 당왕동 560,연중 무휴
16608,송정동(광주고교 진입로)주차장,37.414414,127.263903,공영,노외,12,무료,경기도 광주시 송정동 507-6,연중 무휴
16609,비룡로,37.01418558,127.2637913,공영,노상,27,무료,경기도 안성시 당왕동 563,연중 무휴
16610,아양로(대학로에서 분리),37.00852804,127.2632663,공영,노상,44,무료,경기도 안성시 석정동 264-20,연중 무휴
16611,당왕동,37.01385372,127.2630935,공영,노외,27,무료,"""경기도 안성시 당왕동 553-15, 553-16""",연중 무휴
16612,당왕동(임시),37.01385406,127.2629362,공영,노외,38,무료,경기도 안성시 당왕동 553-12,연중 무휴
16613,계룡역 공영주차장,36.2724041,127.2627295,공영,노외,114,무료,충청남도 계룡시 두마면 두계리 134-1,연중 무휴
